date,secteur,region,canal_vente,representant,taille_client,revenu,marge_pct,rabais_pct,nb_reunions,duree_cycle_jours,score_nps,est_renouvellement,mois,trimestre,annee
2025-04-25,Manufacturier,Alberta,En ligne,REP17,PME,50018.31,42.5,17.7,11,333,5,1,4,2,2025
2025-04-26,Services,Québec,Direct,REP19,Grande entreprise,51429.39,38.1,9.6,8,151,2,0,4,2,2025
2025-04-26,Manufacturier,Ontario,Revendeur,REP14,PME,22407.04,29.3,9.0,9,287,8,0,4,2,2025
2025-04-26,Services,Alberta,Direct,REP13,Startup,22827.97,27.7,7.7,6,331,6,1,4,2,2025
2025-04-27,Services,Maritimes,Direct,REP14,PME,20207.44,47.7,23.5,11,119,1,0,4,2,2025
2025-04-27,Manufacturier,Ontario,En ligne,REP08,Startup,21410.94,17.7,4.8,4,23,2,0,4,2,2025
2025-04-27,Services,Alberta,Direct,REP10,PME,17622.4,40.6,20.6,1,215,6,0,4,2,2025
2025-04-28,Services,Québec,Direct,REP24,PME,161728.81,16.4,14.6,9,221,8,1,4,2,2025
2025-04-28,Services,Ontario,Direct,REP09,PME,11427.85,37.4,5.5,11,243,7,0,4,2,2025
2025-04-28,Services,Québec,Direct,REP09,PME,4703.18,23.0,7.8,2,95,5,0,4,2,2025
2025-04-29,Manufacturier,Ontario,Direct,REP20,PME,46691.11,53.1,0.8,11,100,4,1,4,2,2025
2025-04-29,Services,Alberta,En ligne,REP21,PME,20812.85,33.8,11.0,3,302,6,0,4,2,2025
2025-04-29,Services,Ontario,Direct,REP02,PME,24892.67,51.6,20.7,8,165,2,0,4,2,2025
2025-04-29,Manufacturier,Ontario,Direct,REP02,PME,46634.46,23.7,20.0,8,85,9,1,4,2,2025
2025-04-30,Services,Québec,Revendeur,REP01,PME,53057.34,52.1,18.2,5,89,9,0,4,2,2025
2025-04-30,Services,Maritimes,Partenaire,REP01,PME,20784.04,21.6,1.2,8,39,10,0,4,2,2025
2025-04-30,Services,Colombie-Britannique,Revendeur,REP25,Grande entreprise,58276.98,42.1,15.2,2,243,10,0,4,2,2025
2025-04-30,Services,Ontario,Partenaire,REP12,Startup,25073.08,44.2,16.5,3,173,6,0,4,2,2025
2025-05-01,Services,Colombie-Britannique,Partenaire,REP22,PME,20793.28,44.9,8.6,4,131,3,0,5,2,2025
2025-05-01,Services,Québec,Revendeur,REP14,Startup,11924.76,21.2,10.5,6,201,8,1,5,2,2025
2025-05-01,Services,Québec,Revendeur,REP18,PME,67008.22,45.4,7.7,5,335,2,1,5,2,2025
2025-05-01,Services,Québec,En ligne,REP14,Startup,59989.94,42.7,12.7,1,280,10,0,5,2,2025
2025-05-01,Services,Alberta,En ligne,REP20,Grande entreprise,10677.91,48.2,20.1,2,50,6,1,5,2,2025
2025-05-01,Services,Québec,Direct,REP07,Grande entreprise,15930.02,18.2,4.6,7,217,10,0,5,2,2025
2025-05-02,Services,Québec,Direct,REP16,Gouvernement,64071.83,31.4,0.4,8,352,7,1,5,2,2025
2025-05-02,Manufacturier,Ontario,Direct,REP21,PME,212103.6,16.8,6.0,1,96,6,0,5,2,2025
2025-05-02,Services,Ontario,En ligne,REP20,PME,25437.56,49.4,12.2,3,256,3,0,5,2,2025
2025-05-03,Services,Ontario,Partenaire,REP16,PME,63143.34,47.0,9.1,6,325,9,1,5,2,2025
2025-05-03,Manufacturier,Ontario,Direct,REP24,Grande entreprise,205518.71,24.0,1.5,2,265,10,0,5,2,2025
2025-05-03,Manufacturier,Alberta,Revendeur,REP16,Startup,51314.44,53.9,9.8,9,208,3,1,5,2,2025
2025-05-03,Manufacturier,Alberta,Revendeur,REP07,PME,72882.54,16.7,22.4,8,53,8,0,5,2,2025
2025-05-05,Services,Ontario,Partenaire,REP09,PME,7174.15,38.2,14.3,8,172,7,1,5,2,2025
2025-05-05,Manufacturier,Ontario,Direct,REP17,PME,107964.38,19.4,5.8,10,278,8,0,5,2,2025
2025-05-05,Services,Maritimes,Revendeur,REP15,PME,21363.03,42.9,18.3,10,360,9,1,5,2,2025
2025-05-06,Services,Ontario,Partenaire,REP23,Gouvernement,73415.15,45.2,3.3,3,106,2,0,5,2,2025
2025-05-06,Services,Québec,Direct,REP20,PME,196418.51,36.2,11.5,1,140,6,0,5,2,2025
2025-05-06,Services,Alberta,Revendeur,REP15,Grande entreprise,208651.45,36.4,6.9,10,107,2,1,5,2,2025
2025-05-07,Services,Maritimes,Direct,REP22,PME,29876.07,39.3,0.5,6,15,2,1,5,2,2025
2025-05-07,Services,Québec,Direct,REP12,Grande entreprise,41063.37,48.9,14.0,8,325,6,0,5,2,2025
2025-05-08,Manufacturier,Ontario,Partenaire,REP11,PME,287149.52,21.9,18.9,6,343,1,1,5,2,2025
2025-05-08,Manufacturier,Ontario,Partenaire,REP23,PME,181821.92,15.1,2.8,7,10,3,0,5,2,2025
2025-05-08,Manufacturier,Québec,Revendeur,REP21,Gouvernement,323758.56,32.5,19.7,4,135,1,0,5,2,2025
2025-05-08,Services,Alberta,Direct,REP17,PME,60189.35,38.1,14.3,9,262,7,1,5,2,2025
2025-05-08,Manufacturier,Québec,En ligne,REP09,PME,30303.02,34.4,13.6,4,112,5,0,5,2,2025
2025-05-09,Services,Alberta,Revendeur,REP09,Grande entreprise,14764.71,42.7,22.3,4,234,9,0,5,2,2025
2025-05-09,Services,Ontario,Revendeur,REP01,PME,23772.22,23.5,5.3,6,342,9,0,5,2,2025
2025-05-09,Services,Québec,Direct,REP22,PME,12762.33,31.1,22.4,8,361,4,0,5,2,2025
2025-05-09,Services,Ontario,Direct,REP18,Gouvernement,58392.03,49.7,10.1,9,267,7,0,5,2,2025
2025-05-10,Manufacturier,Québec,Direct,REP05,Grande entreprise,422995.32,52.0,9.3,5,172,3,1,5,2,2025
2025-05-10,Services,Alberta,Direct,REP07,PME,52632.74,49.7,23.8,11,117,1,0,5,2,2025
2025-05-10,Services,Maritimes,Revendeur,REP12,PME,39331.51,50.6,16.0,6,329,10,0,5,2,2025
2025-05-11,Manufacturier,Québec,En ligne,REP14,Gouvernement,182969.66,47.7,23.3,6,364,6,0,5,2,2025
2025-05-11,Services,Colombie-Britannique,Direct,REP08,PME,19235.13,40.7,2.2,2,221,3,0,5,2,2025
2025-05-12,Manufacturier,Alberta,Revendeur,REP04,Startup,75138.92,54.7,0.7,4,71,9,0,5,2,2025
2025-05-12,Manufacturier,Ontario,Revendeur,REP08,PME,75701.34,25.6,19.9,11,176,10,0,5,2,2025
2025-05-13,Manufacturier,Québec,Direct,REP06,PME,120797.33,50.5,15.2,6,316,4,1,5,2,2025
2025-05-14,Services,Québec,Direct,REP07,PME,44126.91,29.9,6.7,5,173,2,1,5,2,2025
2025-05-14,Manufacturier,Québec,Direct,REP14,PME,217856.51,32.7,6.4,7,192,4,1,5,2,2025
2025-05-14,Manufacturier,Alberta,Revendeur,REP06,PME,60986.54,17.7,21.6,1,261,7,1,5,2,2025
2025-05-14,Manufacturier,Alberta,Direct,REP16,PME,53324.27,50.4,4.9,8,49,7,1,5,2,2025
2025-05-15,Services,Québec,Direct,REP19,Startup,18835.62,29.4,21.5,1,174,5,0,5,2,2025
2025-05-16,Manufacturier,Ontario,Revendeur,REP10,PME,64813.89,43.1,2.5,2,299,4,1,5,2,2025
2025-05-16,Manufacturier,Québec,Direct,REP05,Startup,28633.56,38.5,2.3,3,147,2,0,5,2,2025
2025-05-16,Manufacturier,Ontario,Revendeur,REP24,Gouvernement,94750.87,26.2,5.0,1,196,7,0,5,2,2025
2025-05-16,Manufacturier,Ontario,Partenaire,REP16,PME,130150.06,18.1,2.2,10,52,9,1,5,2,2025
2025-05-16,Services,Ontario,Revendeur,REP01,PME,7280.7,19.6,21.0,3,346,5,1,5,2,2025
2025-05-16,Services,Colombie-Britannique,Revendeur,REP16,Grande entreprise,38445.77,34.2,7.5,10,286,4,1,5,2,2025
2025-05-17,Services,Québec,Direct,REP15,Grande entreprise,53030.78,24.6,21.7,6,323,10,0,5,2,2025
2025-05-17,Services,Québec,En ligne,REP19,PME,5325.37,41.8,22.3,10,134,5,0,5,2,2025
2025-05-17,Services,Ontario,Direct,REP05,PME,11547.43,17.1,13.2,8,59,10,0,5,2,2025
2025-05-17,Manufacturier,Québec,En ligne,REP05,PME,68557.31,22.0,19.4,6,12,2,0,5,2,2025
2025-05-17,Manufacturier,Québec,Direct,REP06,Grande entreprise,503750.21,26.8,0.1,2,259,3,0,5,2,2025
2025-05-18,Manufacturier,Ontario,Direct,REP13,PME,198180.63,20.2,6.4,4,96,4,0,5,2,2025
2025-05-18,Manufacturier,Ontario,Direct,REP01,Grande entreprise,51076.29,54.4,9.6,8,318,9,0,5,2,2025
2025-05-18,Manufacturier,Ontario,Revendeur,REP18,Gouvernement,438470.9,52.1,8.4,6,135,10,1,5,2,2025
2025-05-19,Manufacturier,Colombie-Britannique,Direct,REP17,Startup,245302.69,37.3,5.6,3,231,7,0,5,2,2025
2025-05-20,Services,Ontario,Revendeur,REP08,Startup,16583.8,26.8,20.1,11,151,4,1,5,2,2025
2025-05-20,Services,Québec,Revendeur,REP06,Grande entreprise,63425.85,48.7,15.2,1,151,9,1,5,2,2025
2025-05-20,Services,Alberta,Partenaire,REP19,Grande entreprise,196914.63,52.3,8.6,4,72,7,1,5,2,2025
2025-05-21,Services,Alberta,Direct,REP21,Startup,100814.43,31.5,18.3,6,331,7,0,5,2,2025
2025-05-22,Services,Alberta,Direct,REP17,Grande entreprise,59679.38,24.7,7.0,8,227,7,0,5,2,2025
2025-05-23,Manufacturier,Québec,En ligne,REP10,PME,97120.59,16.9,3.3,10,163,3,0,5,2,2025
2025-05-23,Manufacturier,Québec,Partenaire,REP01,Startup,21335.81,46.4,0.2,1,321,10,0,5,2,2025
2025-05-23,Manufacturier,Québec,Revendeur,REP21,Startup,41671.47,47.3,12.7,3,33,6,0,5,2,2025
2025-05-24,Manufacturier,Ontario,Revendeur,REP17,Startup,29738.69,26.0,5.7,10,57,2,1,5,2,2025
2025-05-24,Services,Ontario,En ligne,REP12,Startup,2069.72,41.2,23.2,1,169,4,0,5,2,2025
2025-05-25,Services,Alberta,Direct,REP05,Grande entreprise,54018.04,43.0,14.0,9,225,2,0,5,2,2025
2025-05-25,Services,Ontario,En ligne,REP20,PME,6922.0,42.7,7.4,3,79,4,1,5,2,2025
2025-05-26,Services,Ontario,Direct,REP24,Gouvernement,21416.54,18.6,7.2,5,260,1,1,5,2,2025
2025-05-26,Services,Québec,Direct,REP10,Grande entreprise,64837.2,18.1,18.6,7,32,3,0,5,2,2025
2025-05-27,Manufacturier,Colombie-Britannique,Partenaire,REP15,PME,175759.33,48.9,19.6,7,314,9,1,5,2,2025
2025-05-27,Manufacturier,Ontario,En ligne,REP14,Startup,57743.36,54.5,4.1,7,63,6,1,5,2,2025
2025-05-27,Services,Maritimes,Direct,REP18,PME,12786.66,31.9,1.8,10,351,9,1,5,2,2025
2025-05-28,Manufacturier,Maritimes,Partenaire,REP18,Grande entreprise,242329.32,53.6,16.9,11,25,4,0,5,2,2025
2025-05-28,Manufacturier,Québec,Revendeur,REP19,PME,80308.07,30.9,5.8,11,218,7,1,5,2,2025
2025-05-29,Services,Québec,Partenaire,REP18,PME,73091.41,41.9,15.7,4,183,8,0,5,2,2025
2025-05-29,Services,Alberta,Direct,REP14,PME,21470.35,27.7,21.8,6,50,1,0,5,2,2025
2025-05-29,Manufacturier,Québec,Partenaire,REP22,Grande entreprise,75181.0,50.4,1.6,7,95,4,0,5,2,2025
2025-05-29,Services,Alberta,En ligne,REP22,Grande entreprise,37296.93,22.9,10.2,8,257,6,0,5,2,2025
2025-05-29,Services,Alberta,Direct,REP24,PME,171179.54,52.3,6.9,6,331,7,0,5,2,2025
2025-05-29,Manufacturier,Ontario,En ligne,REP12,Startup,15660.94,48.6,14.7,1,250,7,0,5,2,2025
2025-05-29,Manufacturier,Québec,Revendeur,REP14,PME,21127.23,24.2,2.0,7,148,1,0,5,2,2025
2025-05-30,Manufacturier,Ontario,Direct,REP12,PME,409322.4,47.8,23.6,10,357,8,1,5,2,2025
2025-05-30,Services,Ontario,Revendeur,REP08,Grande entreprise,42148.3,28.8,1.3,9,46,7,0,5,2,2025
2025-05-30,Manufacturier,Alberta,Revendeur,REP14,PME,38951.59,23.3,7.3,5,65,10,1,5,2,2025
2025-05-30,Manufacturier,Alberta,Direct,REP04,PME,55434.52,16.1,21.9,2,143,9,1,5,2,2025
2025-05-31,Manufacturier,Maritimes,Partenaire,REP20,PME,310875.17,33.9,0.0,8,229,9,1,5,2,2025
2025-05-31,Services,Québec,Revendeur,REP24,PME,82085.19,32.4,0.5,6,299,5,0,5,2,2025
2025-05-31,Manufacturier,Québec,Partenaire,REP11,Startup,53385.46,39.1,16.0,5,226,6,0,5,2,2025
2025-05-31,Manufacturier,Québec,Revendeur,REP22,Grande entreprise,30885.1,53.7,24.5,6,250,7,0,5,2,2025
2025-05-31,Services,Maritimes,Partenaire,REP03,PME,29990.64,21.9,2.0,4,198,4,1,5,2,2025
2025-05-31,Manufacturier,Colombie-Britannique,Direct,REP25,PME,890222.37,41.9,16.7,10,201,9,0,5,2,2025
2025-06-01,Services,Maritimes,Direct,REP03,PME,72554.24,21.3,9.5,9,204,1,0,6,2,2025
2025-06-01,Services,Colombie-Britannique,Direct,REP24,Grande entreprise,41823.06,22.5,14.2,6,318,7,0,6,2,2025
2025-06-01,Services,Colombie-Britannique,Direct,REP18,Grande entreprise,72408.93,17.0,2.9,1,53,4,0,6,2,2025
2025-06-01,Manufacturier,Ontario,Direct,REP16,PME,54779.48,20.0,13.8,9,317,8,0,6,2,2025
2025-06-02,Services,Colombie-Britannique,En ligne,REP18,PME,15229.5,43.2,12.6,6,220,3,0,6,2,2025
2025-06-03,Services,Colombie-Britannique,Partenaire,REP07,Gouvernement,56665.54,45.3,1.4,4,60,2,0,6,2,2025
2025-06-03,Manufacturier,Ontario,Partenaire,REP18,Grande entreprise,131877.89,34.0,5.0,2,141,3,0,6,2,2025
2025-06-03,Manufacturier,Ontario,Partenaire,REP09,PME,125266.85,19.1,4.6,4,74,4,0,6,2,2025
2025-06-04,Manufacturier,Québec,Direct,REP17,Grande entreprise,47569.5,32.9,4.4,4,135,6,0,6,2,2025
2025-06-05,Manufacturier,Québec,Revendeur,REP22,PME,21804.3,30.9,6.2,4,64,4,0,6,2,2025
2025-06-06,Services,Maritimes,Revendeur,REP15,Grande entreprise,155295.62,38.0,13.0,5,310,3,0,6,2,2025
2025-06-07,Services,Colombie-Britannique,Direct,REP11,Startup,52688.17,37.0,4.9,8,232,6,0,6,2,2025
2025-06-07,Services,Ontario,Direct,REP11,PME,36450.67,49.8,23.4,11,106,9,0,6,2,2025
2025-06-08,Manufacturier,Colombie-Britannique,Direct,REP14,PME,202257.12,22.7,16.1,1,218,2,0,6,2,2025
2025-06-08,Services,Québec,En ligne,REP03,PME,16537.99,25.4,11.5,10,159,4,0,6,2,2025
2025-06-09,Manufacturier,Québec,Revendeur,REP15,Grande entreprise,110337.0,41.9,22.2,5,303,4,0,6,2,2025
2025-06-09,Manufacturier,Colombie-Britannique,Partenaire,REP17,Grande entreprise,665144.76,16.0,13.8,5,105,2,1,6,2,2025
2025-06-09,Services,Québec,Direct,REP24,PME,7050.76,45.9,1.3,5,330,4,1,6,2,2025
2025-06-09,Services,Québec,Partenaire,REP13,Gouvernement,46732.56,44.2,19.3,1,68,6,0,6,2,2025
2025-06-10,Manufacturier,Ontario,En ligne,REP08,PME,29941.61,45.8,6.3,5,65,3,0,6,2,2025
2025-06-11,Services,Québec,Revendeur,REP18,Gouvernement,48551.09,45.5,18.9,7,163,2,0,6,2,2025
2025-06-11,Services,Alberta,Direct,REP07,Startup,9381.49,33.0,7.3,4,83,6,0,6,2,2025
2025-06-11,Manufacturier,Maritimes,En ligne,REP20,Gouvernement,137361.8,31.9,23.2,3,287,9,1,6,2,2025
2025-06-11,Services,Ontario,Direct,REP20,PME,41743.01,52.7,19.1,10,64,9,1,6,2,2025
2025-06-12,Services,Ontario,En ligne,REP20,PME,88970.11,36.1,6.7,3,40,4,0,6,2,2025
2025-06-12,Services,Ontario,Revendeur,REP16,Startup,7589.08,50.0,20.5,3,196,1,0,6,2,2025
2025-06-12,Services,Québec,En ligne,REP12,Startup,6868.23,16.8,25.0,9,328,1,1,6,2,2025
2025-06-13,Manufacturier,Maritimes,Partenaire,REP03,PME,74811.32,39.9,23.7,5,180,6,0,6,2,2025
2025-06-13,Services,Ontario,Direct,REP02,Gouvernement,331703.66,16.5,10.7,3,94,1,0,6,2,2025
2025-06-14,Services,Ontario,Direct,REP10,Grande entreprise,42110.46,52.9,20.7,8,136,9,0,6,2,2025
2025-06-14,Manufacturier,Québec,En ligne,REP16,Grande entreprise,59061.73,44.3,3.3,4,115,8,1,6,2,2025
2025-06-14,Services,Maritimes,Direct,REP21,Grande entreprise,101825.08,19.4,6.1,10,355,9,0,6,2,2025
2025-06-15,Manufacturier,Québec,Direct,REP25,PME,193981.16,28.6,5.7,7,81,7,0,6,2,2025
2025-06-15,Services,Ontario,En ligne,REP09,PME,4754.51,44.7,1.8,10,209,7,0,6,2,2025
2025-06-15,Manufacturier,Québec,Revendeur,REP19,Startup,242343.64,31.9,8.7,3,65,10,0,6,2,2025
2025-06-16,Manufacturier,Ontario,Revendeur,REP02,Grande entreprise,56778.9,44.1,16.6,4,193,2,0,6,2,2025
2025-06-16,Services,Québec,Revendeur,REP19,Grande entreprise,79095.35,43.7,0.9,4,127,3,1,6,2,2025
2025-06-16,Manufacturier,Québec,En ligne,REP05,Startup,84651.3,26.9,24.5,9,201,4,0,6,2,2025
2025-06-16,Manufacturier,Ontario,Direct,REP03,Grande entreprise,769511.38,54.3,3.9,7,209,9,0,6,2,2025
2025-06-16,Manufacturier,Maritimes,En ligne,REP20,PME,403858.18,44.8,3.9,4,101,5,0,6,2,2025
2025-06-16,Manufacturier,Alberta,Direct,REP12,PME,215056.88,32.9,7.5,9,292,3,0,6,2,2025
2025-06-17,Manufacturier,Québec,Direct,REP22,Startup,58579.61,41.4,4.6,2,47,10,0,6,2,2025
2025-06-18,Services,Québec,Revendeur,REP22,PME,21752.62,23.1,8.4,3,329,10,0,6,2,2025
2025-06-18,Services,Ontario,Direct,REP25,PME,93760.57,25.8,12.3,5,236,7,1,6,2,2025
2025-06-18,Services,Ontario,Direct,REP01,Startup,20920.78,31.4,5.2,2,293,1,0,6,2,2025
2025-06-19,Services,Maritimes,Revendeur,REP25,Gouvernement,120579.06,18.6,5.7,10,326,4,0,6,2,2025
2025-06-19,Manufacturier,Québec,En ligne,REP21,PME,52635.28,35.2,2.0,11,347,9,0,6,2,2025
2025-06-19,Services,Québec,Direct,REP23,PME,8850.64,52.9,0.8,2,114,9,1,6,2,2025
2025-06-19,Services,Maritimes,Partenaire,REP15,Gouvernement,124466.94,17.2,0.4,7,283,6,1,6,2,2025
2025-06-20,Services,Ontario,Revendeur,REP18,Grande entreprise,133800.45,19.6,3.6,2,185,6,1,6,2,2025
2025-06-20,Services,Colombie-Britannique,Revendeur,REP04,Startup,22268.25,19.8,18.8,9,48,4,0,6,2,2025
2025-06-20,Services,Québec,Revendeur,REP24,Startup,5932.05,22.4,18.0,4,50,4,1,6,2,2025
2025-06-21,Services,Ontario,Revendeur,REP13,PME,39081.44,41.1,20.9,1,178,8,0,6,2,2025
2025-06-21,Manufacturier,Ontario,En ligne,REP23,Grande entreprise,122834.84,19.3,21.7,10,217,5,0,6,2,2025
2025-06-21,Manufacturier,Alberta,En ligne,REP25,PME,79644.75,27.2,16.1,1,351,2,0,6,2,2025
2025-06-22,Manufacturier,Alberta,Direct,REP19,Grande entreprise,841084.08,15.4,18.1,9,18,5,0,6,2,2025
2025-06-22,Services,Alberta,Direct,REP18,Grande entreprise,66616.74,25.9,21.2,5,258,8,1,6,2,2025
2025-06-22,Services,Ontario,Direct,REP07,Grande entreprise,60155.61,53.7,15.9,3,356,1,0,6,2,2025
2025-06-23,Manufacturier,Québec,En ligne,REP09,PME,11340.55,24.7,7.0,6,252,10,0,6,2,2025
2025-06-23,Manufacturier,Québec,En ligne,REP23,Gouvernement,241359.6,31.3,21.3,7,323,1,0,6,2,2025
2025-06-23,Manufacturier,Alberta,Partenaire,REP12,Gouvernement,421092.42,34.0,24.1,2,172,2,0,6,2,2025
2025-06-23,Services,Ontario,Direct,REP18,Startup,5884.34,22.9,8.9,3,237,6,0,6,2,2025
2025-06-24,Manufacturier,Québec,Revendeur,REP15,Gouvernement,340256.55,25.4,17.6,10,117,3,0,6,2,2025
2025-06-24,Services,Québec,Revendeur,REP16,Grande entreprise,94390.9,17.8,16.9,10,156,8,0,6,2,2025
2025-06-24,Manufacturier,Maritimes,En ligne,REP15,Startup,45666.99,35.8,8.8,10,27,7,0,6,2,2025
2025-06-24,Services,Ontario,Revendeur,REP16,PME,27758.25,29.7,17.2,2,117,10,0,6,2,2025
2025-06-24,Services,Ontario,Partenaire,REP25,PME,22511.35,20.7,6.8,4,176,5,0,6,2,2025
2025-06-24,Services,Ontario,Direct,REP15,Startup,4904.04,25.1,18.8,6,251,7,1,6,2,2025
2025-06-25,Manufacturier,Québec,Revendeur,REP12,PME,156112.7,26.4,2.0,7,332,4,0,6,2,2025
2025-06-25,Manufacturier,Ontario,Partenaire,REP12,PME,26861.5,32.6,13.7,9,69,3,0,6,2,2025
2025-06-25,Manufacturier,Alberta,Revendeur,REP02,Gouvernement,56282.8,21.4,15.1,1,346,4,0,6,2,2025
2025-06-26,Services,Québec,Revendeur,REP04,PME,26268.69,45.0,16.2,3,110,8,0,6,2,2025
2025-06-26,Services,Québec,Partenaire,REP10,PME,20056.73,24.2,6.1,8,66,10,1,6,2,2025
2025-06-27,Services,Alberta,Revendeur,REP10,PME,29159.87,28.6,3.1,10,212,10,1,6,2,2025
2025-06-27,Services,Maritimes,Direct,REP08,PME,11340.27,36.0,10.6,3,193,5,1,6,2,2025
2025-06-27,Manufacturier,Québec,Revendeur,REP01,Grande entreprise,582221.41,25.9,2.0,6,218,4,0,6,2,2025
2025-06-28,Services,Alberta,Direct,REP22,Gouvernement,36460.27,16.0,4.7,6,207,5,0,6,2,2025
2025-06-28,Manufacturier,Maritimes,Direct,REP17,Startup,29358.36,22.0,20.3,3,64,2,0,6,2,2025
2025-06-28,Services,Alberta,Direct,REP11,PME,13158.29,34.4,20.2,6,151,5,0,6,2,2025
2025-06-28,Services,Ontario,Revendeur,REP15,PME,19835.26,52.7,5.5,8,52,2,0,6,2,2025
2025-06-29,Services,Québec,Direct,REP25,Grande entreprise,407371.47,45.8,4.7,11,7,4,0,6,2,2025
2025-06-29,Services,Ontario,En ligne,REP15,Startup,4597.92,51.7,10.9,1,221,5,0,6,2,2025
2025-06-30,Services,Québec,En ligne,REP06,PME,22888.63,17.4,17.4,7,287,8,0,6,2,2025
2025-06-30,Manufacturier,Colombie-Britannique,Direct,REP22,PME,94211.99,18.8,13.4,1,292,10,0,6,2,2025
2025-07-01,Services,Colombie-Britannique,Revendeur,REP20,Grande entreprise,241404.77,16.0,20.4,3,95,1,1,7,3,2025
2025-07-01,Services,Ontario,Direct,REP09,Grande entreprise,83248.87,53.8,5.0,1,26,2,0,7,3,2025
2025-07-02,Manufacturier,Alberta,En ligne,REP03,Startup,66772.02,29.6,7.7,1,307,4,0,7,3,2025
2025-07-02,Manufacturier,Québec,Direct,REP07,PME,225764.81,21.3,6.5,6,240,9,1,7,3,2025
2025-07-02,Services,Alberta,Direct,REP04,Grande entreprise,189583.15,35.4,20.3,8,63,8,0,7,3,2025
2025-07-03,Services,Québec,En ligne,REP13,PME,8148.13,20.3,24.2,2,134,3,0,7,3,2025
2025-07-03,Services,Alberta,En ligne,REP12,PME,15731.22,49.7,6.2,1,329,8,0,7,3,2025
2025-07-03,Manufacturier,Ontario,Revendeur,REP12,Startup,62541.93,31.0,16.3,5,326,8,0,7,3,2025
2025-07-03,Manufacturier,Québec,Partenaire,REP11,PME,141528.68,28.2,21.2,6,49,3,0,7,3,2025
2025-07-04,Manufacturier,Maritimes,Partenaire,REP17,PME,348774.84,42.4,24.1,11,102,1,0,7,3,2025
2025-07-06,Services,Ontario,En ligne,REP24,Grande entreprise,30823.52,19.2,5.2,4,133,7,0,7,3,2025
2025-07-07,Services,Ontario,Direct,REP17,Gouvernement,21563.61,25.9,2.1,1,104,10,0,7,3,2025
2025-07-07,Services,Québec,Partenaire,REP11,Grande entreprise,108147.08,38.3,15.6,3,145,10,1,7,3,2025
2025-07-07,Services,Québec,Direct,REP21,PME,11940.85,51.6,21.0,5,155,10,1,7,3,2025
2025-07-07,Manufacturier,Colombie-Britannique,Direct,REP03,PME,40032.53,32.0,14.7,2,304,6,0,7,3,2025
2025-07-08,Services,Ontario,Direct,REP20,PME,26294.97,47.3,24.4,8,295,7,0,7,3,2025
2025-07-08,Services,Québec,Direct,REP18,Startup,22689.01,21.2,18.7,11,13,2,1,7,3,2025
2025-07-08,Services,Alberta,Direct,REP24,Gouvernement,48238.82,28.8,14.2,10,44,10,0,7,3,2025
2025-07-08,Manufacturier,Québec,En ligne,REP17,Grande entreprise,37191.17,23.3,23.8,1,308,9,0,7,3,2025
2025-07-08,Manufacturier,Maritimes,En ligne,REP02,Gouvernement,100277.15,35.6,12.2,8,279,1,1,7,3,2025
2025-07-09,Services,Québec,Partenaire,REP14,Grande entreprise,243920.53,34.5,9.9,4,100,2,0,7,3,2025
2025-07-09,Services,Ontario,Revendeur,REP14,Startup,17274.32,22.8,6.9,8,25,10,0,7,3,2025
2025-07-09,Manufacturier,Québec,Revendeur,REP10,Startup,9675.97,26.7,12.9,5,192,2,1,7,3,2025
2025-07-09,Services,Ontario,Direct,REP10,Grande entreprise,98666.99,28.7,17.6,2,296,7,0,7,3,2025
2025-07-10,Manufacturier,Alberta,Partenaire,REP03,Gouvernement,148824.21,45.6,8.3,8,198,9,0,7,3,2025
2025-07-10,Services,Québec,Revendeur,REP05,PME,112776.23,46.8,23.6,3,286,7,1,7,3,2025
2025-07-10,Manufacturier,Québec,Revendeur,REP22,Gouvernement,177726.97,16.3,1.8,1,294,9,0,7,3,2025
2025-07-10,Services,Ontario,En ligne,REP02,Grande entreprise,177529.58,35.0,20.6,3,286,8,0,7,3,2025
2025-07-10,Services,Alberta,Direct,REP04,PME,85672.9,22.4,4.3,6,162,1,0,7,3,2025
2025-07-10,Services,Colombie-Britannique,Partenaire,REP13,Startup,8323.97,37.0,4.9,9,193,2,1,7,3,2025
2025-07-11,Services,Alberta,Partenaire,REP15,Startup,54195.59,16.8,18.1,1,274,2,0,7,3,2025
2025-07-11,Services,Maritimes,Revendeur,REP09,Startup,12773.77,42.7,19.3,4,81,6,0,7,3,2025
2025-07-11,Manufacturier,Québec,Direct,REP22,Grande entreprise,124945.14,51.7,17.9,8,62,4,0,7,3,2025
2025-07-11,Services,Québec,Revendeur,REP14,PME,26947.95,52.9,23.3,9,304,4,0,7,3,2025
2025-07-11,Manufacturier,Ontario,Revendeur,REP17,Startup,36079.28,43.2,3.2,6,126,1,0,7,3,2025
2025-07-12,Services,Colombie-Britannique,Direct,REP03,PME,28062.82,24.6,10.7,11,258,9,0,7,3,2025
2025-07-12,Services,Colombie-Britannique,Direct,REP23,PME,9263.96,32.7,19.7,11,125,2,0,7,3,2025
2025-07-12,Services,Maritimes,Direct,REP03,PME,29690.78,31.8,23.1,2,117,9,1,7,3,2025
2025-07-13,Manufacturier,Alberta,Revendeur,REP12,Startup,22463.18,52.9,24.6,6,88,7,0,7,3,2025
2025-07-13,Services,Colombie-Britannique,Direct,REP23,PME,10657.41,28.5,10.8,5,109,1,1,7,3,2025
2025-07-14,Manufacturier,Ontario,En ligne,REP03,PME,60436.44,52.5,0.1,7,146,10,0,7,3,2025
